first_name,male,female
LEEANNA,0.0,1.0
LEEANNE,0.0,1.0
LEENA,0.0,1.0
LEESA,0.0,1.0
LEIA,0.0,1.0
LEIDA,0.0,1.0
LEIF,1.0,0.0
LEIGH,0.11111111111111112,0.888888888888889
LEIGHA,0.0,1.0
LEIGHANN,0.0,1.0
LEILA,0.0,1.0
LEILANI,0.0,1.0
LEISA,0.0,1.0
LEISHA,0.0,1.0
LEKISHA,0.0,1.0
LELA,0.0,1.0
LELAH,0.0,1.0
LELAND,1.0,0.0
LELIA,0.0,1.0
LEMUEL,1.0,0.0
LEN,1.0,0.0
LENA,0.0,1.0
LENARD,1.0,0.0
LENITA,0.0,1.0
LENNA,0.0,1.0
LENNIE,0.0,1.0
LENNY,1.0,0.0
LENORA,0.0,1.0
LENORE,0.0,1.0
LEO,0.9906542056074766,0.009345794392523366
LEOLA,0.0,1.0
LEOMA,0.0,1.0
LEON,0.9911504424778761,0.008849557522123895
LEONA,0.0,1.0
LEONARD,1.0,0.0
LEONARDA,0.0,1.0
LEONARDO,1.0,0.0
LEONE,0.0,1.0
LEONEL,1.0,0.0
LEONIA,0.0,1.0
LEONIDA,0.0,1.0
LEONIE,0.0,1.0
LEONILA,0.0,1.0
LEONOR,0.0,1.0
LEONORA,0.0,1.0
LEONORE,0.0,1.0
LEONTINE,0.0,1.0
LEOPOLDO,1.0,0.0
LEORA,0.0,1.0
LEOTA,0.0,1.0
LERA,0.0,1.0
LEROY,1.0,0.0
LES,1.0,0.0
LESA,0.0,1.0
LESHA,0.0,1.0
LESIA,0.0,1.0
LESLEE,0.0,1.0
LESLEY,0.1739130434782609,0.8260869565217391
LESLI,0.0,1.0
LESLIE,0.3446808510638298,0.6553191489361702
LESSIE,0.0,1.0
LESTER,0.9891304347826086,0.010869565217391304
LETA,0.0,1.0
LETHA,0.0,1.0
LETICIA,0.0,1.0
LETISHA,0.0,1.0
LETITIA,0.0,1.0
LETTIE,0.0,1.0
LETTY,0.0,1.0
LEVI,1.0,0.0
LEWIS,0.99,0.01
LEXIE,0.0,1.0
LEZLIE,0.0,1.0
LI,0.0,1.0
LIA,0.0,1.0
LIANA,0.0,1.0
LIANE,0.0,1.0
LIANNE,0.0,1.0
LIBBIE,0.0,1.0
LIBBY,0.0,1.0
LIBERTY,0.0,1.0
LIBRADA,0.0,1.0
LIDA,0.0,1.0
LIDIA,0.0,1.0
LIEN,0.0,1.0
LIESELOTTE,0.0,1.0
LIGIA,0.0,1.0
LILA,0.0,1.0
LILI,0.0,1.0
LILIA,0.0,1.0
LILIAN,0.0,1.0
LILIANA,0.0,1.0
LILLA,0.0,1.0
LILLI,0.0,1.0
LILLIA,0.0,1.0
LILLIAM,0.0,1.0
LILLIAN,0.0,1.0
LILLIANA,0.0,1.0
LILLIE,0.0,1.0
LILLY,0.0,1.0
LILY,0.0,1.0
LIN,0.0,1.0
LINA,0.0,1.0
LINCOLN,1.0,0.0
LINDA,0.0,1.0
LINDSAY,0.06250000000000001,0.9375
LINDSEY,0.10447761194029852,0.8955223880597015
LINDSY,0.0,1.0
LINDY,0.0,1.0
LINETTE,0.0,1.0
LING,0.0,1.0
LINH,0.0,1.0
LINN,0.0,1.0
LINNEA,0.0,1.0
LINNIE,0.0,1.0
LINO,1.0,0.0
LINSEY,0.0,1.0
LINWOOD,1.0,0.0
LIONEL,1.0,0.0
LISA,0.0,1.0
LISABETH,0.0,1.0
LISANDRA,0.0,1.0
LISBETH,0.0,1.0
LISE,0.0,1.0
LISETTE,0.0,1.0
LISHA,0.0,1.0
LISSA,0.0,1.0
LISSETTE,0.0,1.0
LITA,0.0,1.0
LIVIA,0.0,1.0
LIZ,0.0,1.0
LIZA,0.0,1.0
LIZABETH,0.0,1.0
LIZBETH,0.0,1.0
LIZETH,0.0,1.0
LIZETTE,0.0,1.0
LIZZETTE,0.0,1.0
LIZZIE,0.0,1.0
LLOYD,1.0,0.0
LOAN,0.0,1.0
LOGAN,0.9444444444444444,0.05555555555555556
LOIDA,0.0,1.0
LOIS,0.0,1.0
LOISE,0.0,1.0
LOLA,0.0,1.0
LOLITA,0.0,1.0
LOMA,0.0,1.0
LON,1.0,0.0
LONA,0.0,1.0
LONDA,0.0,1.0
LONG,1.0,0.0
LONI,0.0,1.0
LONNA,0.0,1.0
LONNIE,0.927536231884058,0.07246376811594202
LONNY,1.0,0.0
LORA,0.0,1.0
LORAINE,0.0,1.0
LORALEE,0.0,1.0
LORE,0.0,1.0
LOREAN,0.0,1.0
LOREE,0.0,1.0
LOREEN,0.0,1.0
LORELEI,0.0,1.0
LOREN,0.8648648648648648,0.13513513513513511
LORENA,0.0,1.0
LORENE,0.0,1.0
LORENZA,0.0,1.0
LORENZO,1.0,0.0
LORETA,0.0,1.0
LORETTA,0.0,1.0
LORETTE,0.0,1.0
LORI,0.0,1.0
LORIA,0.0,1.0
LORIANN,0.0,1.0
LORIE,0.0,1.0
LORILEE,0.0,1.0
LORINA,0.0,1.0
LORINDA,0.0,1.0
LORINE,0.0,1.0
LORIS,0.0,1.0
LORITA,0.0,1.0
LORNA,0.0,1.0
LORRAINE,0.0,1.0
LORRETTA,0.0,1.0
LORRI,0.0,1.0
LORRIANE,0.0,1.0
LORRIE,0.0,1.0
LORRINE,0.0,1.0
LORY,0.0,1.0
LOTTIE,0.0,1.0
LOU,0.2,0.8
LOUANN,0.0,1.0
LOUANNE,0.0,1.0
LOUELLA,0.0,1.0
LOUETTA,0.0,1.0
LOUIE,0.9,0.1
LOUIS,0.9798387096774193,0.020161290322580645
LOUISA,0.0,1.0
LOUISE,0.0,1.0
LOURA,0.0,1.0
LOURDES,0.0,1.0
LOURIE,0.0,1.0
LOUVENIA,0.0,1.0
LOVE,0.0,1.0
LOVELLA,0.0,1.0
LOVETTA,0.0,1.0
LOVIE,0.0,1.0
LOWELL,1.0,0.0
LOYCE,0.0,1.0
LOYD,1.0,0.0
LU,0.0,1.0
LUANA,0.0,1.0
LUANN,0.0,1.0
LUANNA,0.0,1.0
LUANNE,0.0,1.0
LUBA,0.0,1.0
LUCAS,1.0,0.0
LUCI,0.0,1.0
LUCIA,0.0,1.0
LUCIANA,0.0,1.0
LUCIANO,1.0,0.0
LUCIE,0.0,1.0
LUCIEN,1.0,0.0
LUCIENNE,0.0,1.0
LUCILA,0.0,1.0
LUCILE,0.0,1.0
LUCILLA,0.0,1.0
LUCILLE,0.0,1.0
LUCINA,0.0,1.0
LUCINDA,0.0,1.0
LUCIO,1.0,0.0
LUCIUS,1.0,0.0
LUCRECIA,0.0,1.0
LUCRETIA,0.0,1.0
LUCY,0.0,1.0
LUDIE,0.0,1.0
LUDIVINA,0.0,1.0
LUE,0.0,1.0
LUELLA,0.0,1.0
LUETTA,0.0,1.0
LUIGI,1.0,0.0
LUIS,0.9895287958115183,0.010471204188481678
LUISA,0.0,1.0
LUISE,0.0,1.0
LUKE,1.0,0.0
LULA,0.0,1.0
LULU,0.0,1.0
LUNA,0.0,1.0
LUPE,0.2,0.8
LUPITA,0.0,1.0
LURA,0.0,1.0
LURLENE,0.0,1.0
LURLINE,0.0,1.0
LUTHER,1.0,0.0
LUVENIA,0.0,1.0
LUZ,0.0,1.0
LYDA,0.0,1.0
LYDIA,0.0,1.0
LYLA,0.0,1.0
LYLE,1.0,0.0
LYMAN,1.0,0.0
LYN,0.0,1.0
LYNDA,0.0,1.0
LYNDIA,0.0,1.0
LYNDON,1.0,0.0
LYNDSAY,0.0,1.0
LYNDSEY,0.0,1.0
LYNELL,0.0,1.0
LYNELLE,0.0,1.0
LYNETTA,0.0,1.0
LYNETTE,0.0,1.0
LYNN,0.21965317919075142,0.7803468208092486
LYNNA,0.0,1.0
LYNNE,0.0,1.0
LYNNETTE,0.0,1.0
LYNSEY,0.0,1.0
LYNWOOD,1.0,0.0
MA,0.0,1.0
MABEL,0.0,1.0
MABELLE,0.0,1.0
MABLE,0.0,1.0
MAC,1.0,0.0
MACHELLE,0.0,1.0
MACIE,0.0,1.0
MACK,1.0,0.0
MACKENZIE,0.0,1.0
MACY,0.0,1.0
MADALENE,0.0,1.0
MADALINE,0.0,1.0
MADALYN,0.0,1.0
MADDIE,0.0,1.0
MADELAINE,0.0,1.0
MADELEINE,0.0,1.0
MADELENE,0.0,1.0
MADELINE,0.0,1.0
MADELYN,0.0,1.0
MADGE,0.0,1.0
MADIE,0.0,1.0
MADISON,0.0,1.0
MADLYN,0.0,1.0
MADONNA,0.0,1.0
MAE,0.0,1.0
MAEGAN,0.0,1.0
MAFALDA,0.0,1.0
MAGALI,0.0,1.0
MAGALY,0.0,1.0
MAGAN,0.0,1.0
MAGARET,0.0,1.0
MAGDA,0.0,1.0
MAGDALEN,0.0,1.0
MAGDALENA,0.0,1.0
MAGDALENE,0.0,1.0
MAGEN,0.0,1.0
MAGGIE,0.0,1.0
MAGNOLIA,0.0,1.0
MAHALIA,0.0,1.0
MAI,0.0,1.0
MAIA,0.0,1.0
MAIDA,0.0,1.0
MAILE,0.0,1.0
MAIRA,0.0,1.0
MAIRE,0.0,1.0
MAISHA,0.0,1.0
MAISIE,0.0,1.0
MAJOR,1.0,0.0
MAJORIE,0.0,1.0
MAKEDA,0.0,1.0
MALCOLM,1.0,0.0
MALCOM,1.0,0.0
MALENA,0.0,1.0
MALIA,0.0,1.0
MALIK,1.0,0.0
MALIKA,0.0,1.0
MALINDA,0.0,1.0
MALISA,0.0,1.0
MALISSA,0.0,1.0
MALKA,0.0,1.0
MALLIE,0.0,1.0
MALLORY,0.0,1.0
MALORIE,0.0,1.0
MALVINA,0.0,1.0
MAMIE,0.0,1.0
MAMMIE,0.0,1.0
MAN,0.8,0.2
MANA,0.0,1.0
MANDA,0.0,1.0
MANDI,0.0,1.0
MANDIE,0.0,1.0
MANDY,0.0,1.0
MANIE,0.0,1.0
MANUAL,1.0,0.0
MANUEL,1.0,0.0
MANUELA,0.0,1.0
MANY,0.0,1.0
MAO,0.0,1.0
MAPLE,0.0,1.0
MARA,0.0,1.0
MARAGARET,0.0,1.0
MARAGRET,0.0,1.0
MARANDA,0.0,1.0
MARC,1.0,0.0
MARCEL,1.0,0.0
MARCELA,0.0,1.0
MARCELENE,0.0,1.0
MARCELINA,0.0,1.0
MARCELINE,0.0,1.0
MARCELINO,1.0,0.0
MARCELL,0.0,1.0
MARCELLA,0.0,1.0
MARCELLE,0.0,1.0
MARCELLUS,1.0,0.0
MARCELO,1.0,0.0
MARCENE,0.0,1.0
MARCHELLE,0.0,1.0
MARCI,0.0,1.0
MARCIA,0.0,1.0
MARCIE,0.0,1.0
MARCO,1.0,0.0
MARCOS,1.0,0.0
MARCUS,1.0,0.0
MARCY,0.0,1.0
MARDELL,0.0,1.0
MAREN,0.0,1.0
MARG,0.0,1.0
MARGARET,0.0,1.0
MARGARETA,0.0,1.0
MARGARETE,0.0,1.0
MARGARETT,0.0,1.0
MARGARETTA,0.0,1.0
MARGARETTE,0.0,1.0
MARGARITA,0.0,1.0
MARGARITE,0.0,1.0
MARGARITO,1.0,0.0
MARGART,0.0,1.0
MARGE,0.0,1.0
MARGENE,0.0,1.0
MARGERET,0.0,1.0
MARGERT,0.0,1.0
MARGERY,0.0,1.0
MARGET,0.0,1.0
MARGHERITA,0.0,1.0
MARGIE,0.0,1.0
MARGIT,0.0,1.0
MARGO,0.0,1.0
MARGORIE,0.0,1.0
MARGOT,0.0,1.0
MARGRET,0.0,1.0
MARGRETT,0.0,1.0
MARGUERITA,0.0,1.0
MARGUERITE,0.0,1.0
MARGURITE,0.0,1.0
MARGY,0.0,1.0
MARHTA,0.0,1.0
MARI,0.0,1.0
MARIA,0.006002400960384155,0.9939975990396159
MARIAH,0.0,1.0
MARIAM,0.0,1.0
MARIAN,0.0,1.0
MARIANA,0.0,1.0
MARIANELA,0.0,1.0
MARIANN,0.0,1.0
MARIANNA,0.0,1.0
MARIANNE,0.0,1.0
MARIANO,1.0,0.0
MARIBEL,0.0,1.0
MARIBETH,0.0,1.0
MARICA,0.0,1.0
MARICELA,0.0,1.0
MARICRUZ,0.0,1.0
MARIE,0.0,1.0
MARIEL,0.0,1.0
MARIELA,0.0,1.0
MARIELLA,0.0,1.0
MARIELLE,0.0,1.0
MARIETTA,0.0,1.0
MARIETTE,0.0,1.0
MARIKO,0.0,1.0
MARILEE,0.0,1.0
MARILOU,0.0,1.0
MARILU,0.0,1.0
MARILYN,0.0,1.0
MARILYNN,0.0,1.0
MARIN,0.0,1.0
MARINA,0.0,1.0
MARINDA,0.0,1.0
MARINE,0.0,1.0
MARIO,0.9842519685039369,0.015748031496062992
MARION,0.2823529411764706,0.7176470588235294
MARIS,0.0,1.0
MARISA,0.0,1.0
MARISELA,0.0,1.0
MARISHA,0.0,1.0
MARISOL,0.0,1.0
MARISSA,0.0,1.0
MARITA,0.0,1.0
MARITZA,0.0,1.0
MARIVEL,0.0,1.0
MARJORIE,0.0,1.0
MARJORY,0.0,1.0
MARK,0.9957537154989384,0.004246284501061572
MARKETTA,0.0,1.0
MARKITA,0.0,1.0
MARKUS,1.0,0.0
MARLA,0.0,1.0
MARLANA,0.0,1.0
MARLEEN,0.0,1.0
MARLEN,0.0,1.0
MARLENA,0.0,1.0
MARLENE,0.0,1.0
MARLIN,0.923076923076923,0.07692307692307691
MARLINE,0.0,1.0
MARLO,0.0,1.0
MARLON,1.0,0.0
MARLYN,0.0,1.0
MARLYS,0.0,1.0
MARNA,0.0,1.0
MARNI,0.0,1.0
MARNIE,0.0,1.0
MARQUERITE,0.0,1.0
MARQUETTA,0.0,1.0
MARQUIS,1.0,0.0
MARQUITA,0.0,1.0
MARQUITTA,0.0,1.0
MARRY,0.0,1.0
MARSHA,0.0,1.0
MARSHALL,0.98,0.02
MARTA,0.0,1.0
MARTH,0.0,1.0
MARTHA,0.0,1.0
MARTI,0.0,1.0
MARTIN,0.9908256880733944,0.009174311926605503
MARTINA,0.0,1.0
MARTINE,0.0,1.0
MARTY,0.8571428571428571,0.14285714285714285
MARVA,0.0,1.0
MARVEL,0.0,1.0
MARVELLA,0.0,1.0
MARVIN,1.0,0.0
MARVIS,0.0,1.0
MARX,0.0,1.0
MARY,0.003411675511751328,0.9965883244882486
MARYA,0.0,1.0
MARYALICE,0.0,1.0
MARYAM,0.0,1.0
MARYANN,0.0,1.0
MARYANNA,0.0,1.0
MARYANNE,0.0,1.0
MARYBELLE,0.0,1.0
MARYBETH,0.0,1.0
MARYELLEN,0.0,1.0
MARYETTA,0.0,1.0
MARYJANE,0.0,1.0
MARYJO,0.0,1.0
MARYLAND,0.0,1.0
MARYLEE,0.0,1.0
MARYLIN,0.0,1.0
MARYLN,0.0,1.0
MARYLOU,0.0,1.0
MARYLOUISE,0.0,1.0
MARYLYN,0.0,1.0
MARYLYNN,0.0,1.0
MARYROSE,0.0,1.0
MASAKO,0.0,1.0
MASON,1.0,0.0
MATHA,0.0,1.0
MATHEW,1.0,0.0
MATHILDA,0.0,1.0
MATHILDE,0.0,1.0
MATILDA,0.0,1.0
MATILDE,0.0,1.0
MATT,1.0,0.0
MATTHEW,0.9969650986342944,0.0030349013657056147
MATTIE,0.0,1.0
MAUD,0.0,1.0
MAUDE,0.0,1.0
MAUDIE,0.0,1.0
MAURA,0.0,1.0
MAUREEN,0.0,1.0
MAURICE,0.9797979797979798,0.020202020202020204
MAURICIO,1.0,0.0
MAURINE,0.0,1.0
MAURITA,0.0,1.0
MAURO,1.0,0.0
MAVIS,0.0,1.0
MAX,1.0,0.0
MAXIE,0.0,1.0
MAXIMA,0.0,1.0
MAXIMINA,0.0,1.0
MAXIMO,1.0,0.0
MAXINE,0.0,1.0
MAXWELL,1.0,0.0
MAY,0.0,1.0
MAYA,0.0,1.0
MAYBELL,0.0,1.0
MAYBELLE,0.0,1.0
MAYE,0.0,1.0
MAYME,0.0,1.0
MAYNARD,1.0,0.0
MAYOLA,0.0,1.0
MAYRA,0.0,1.0
MAZIE,0.0,1.0
MCKENZIE,0.0,1.0
MCKINLEY,1.0,0.0
MEAGAN,0.0,1.0
MEAGHAN,0.0,1.0
MECHELLE,0.0,1.0
MEDA,0.0,1.0
MEE,0.0,1.0
MEG,0.0,1.0
MEGAN,0.0,1.0
MEGGAN,0.0,1.0
MEGHAN,0.0,1.0
MEGHANN,0.0,1.0
MEI,0.0,1.0
MEL,1.0,0.0
MELAINE,0.0,1.0
MELANI,0.0,1.0
MELANIA,0.0,1.0
MELANIE,0.0,1.0
MELANY,0.0,1.0
MELBA,0.0,1.0
MELDA,0.0,1.0
MELIA,0.0,1.0
MELIDA,0.0,1.0
MELINA,0.0,1.0
MELINDA,0.0,1.0
MELISA,0.0,1.0
MELISSA,0.0,1.0
MELISSIA,0.0,1.0
MELITA,0.0,1.0
MELLIE,0.0,1.0
MELLISA,0.0,1.0
MELLISSA,0.0,1.0
MELODEE,0.0,1.0
MELODI,0.0,1.0
MELODIE,0.0,1.0
MELODY,0.0,1.0
MELONIE,0.0,1.0
MELONY,0.0,1.0
MELVA,0.0,1.0
MELVIN,0.9938650306748467,0.006134969325153374
MELVINA,0.0,1.0
MELYNDA,0.0,1.0
MENDY,0.0,1.0
MERCEDES,0.0,1.0
MERCEDEZ,0.0,1.0
MERCY,0.0,1.0
MEREDITH,0.0,1.0
MERI,0.0,1.0
MERIDETH,0.0,1.0
MERIDITH,0.0,1.0
MERILYN,0.0,1.0
MERISSA,0.0,1.0
MERLE,0.65625,0.34375
MERLENE,0.0,1.0
MERLIN,1.0,0.0
MERLYN,0.0,1.0
MERNA,0.0,1.0
MERRI,0.0,1.0
MERRIE,0.0,1.0
MERRILEE,0.0,1.0
MERRILL,0.9,0.1
MERRY,0.0,1.0
MERTIE,0.0,1.0
MERVIN,1.0,0.0
MERYL,0.0,1.0
META,0.0,1.0
MI,0.0,1.0
MIA,0.0,1.0
MICA,0.0,1.0
MICAELA,0.0,1.0
MICAH,0.8947368421052632,0.10526315789473685
MICHA,0.0,1.0
MICHAEL,0.9954562665656949,0.0045437334343051885
MICHAELA,0.0,1.0
MICHAELE,0.0,1.0
MICHAL,0.6666666666666666,0.3333333333333333
MICHALE,1.0,0.0
MICHEAL,0.984,0.015999999999999997
MICHEL,0.8571428571428571,0.14285714285714285
MICHELE,0.0,1.0
MICHELINA,0.0,1.0
MICHELINE,0.0,1.0
MICHELL,0.0,1.0
MICHELLE,0.0,1.0
MICHIKO,0.0,1.0
MICKEY,0.8,0.2
MICKI,0.0,1.0
MICKIE,0.0,1.0
MIESHA,0.0,1.0
MIGDALIA,0.0,1.0
MIGNON,0.0,1.0
MIGUEL,1.0,0.0
MIGUELINA,0.0,1.0
MIKA,0.0,1.0
MIKAELA,0.0,1.0
MIKE,0.9947368421052631,0.005263157894736843
MIKEL,1.0,0.0
MIKI,0.0,1.0
MIKKI,0.0,1.0
MILA,0.0,1.0
MILAGRO,0.0,1.0
MILAGROS,0.0,1.0
MILAN,1.0,0.0
MILDA,0.0,1.0
MILDRED,0.0,1.0
MILES,1.0,0.0
MILFORD,1.0,0.0
MILISSA,0.0,1.0
MILLARD,1.0,0.0
MILLICENT,0.0,1.0
MILLIE,0.0,1.0
MILLY,0.0,1.0
MILO,1.0,0.0
MILTON,1.0,0.0
MIMI,0.0,1.0
MIN,0.0,1.0
MINA,0.0,1.0
MINDA,0.0,1.0
MINDI,0.0,1.0
MINDY,0.0,1.0
MINERVA,0.0,1.0
MING,0.0,1.0
MINH,0.7142857142857142,0.2857142857142857
MINNA,0.0,1.0
MINNIE,0.0,1.0
MINTA,0.0,1.0
MIQUEL,1.0,0.0
MIRA,0.0,1.0
MIRANDA,0.0,1.0
MIREILLE,0.0,1.0
MIRELLA,0.0,1.0
MIREYA,0.0,1.0
MIRIAM,0.0,1.0
MIRIAN,0.0,1.0
MIRNA,0.0,1.0
MIRTA,0.0,1.0
MIRTHA,0.0,1.0
MISHA,0.0,1.0
MISS,0.0,1.0
MISSY,0.0,1.0
MISTI,0.0,1.0
MISTIE,0.0,1.0
MISTY,0.0,1.0
MITCH,1.0,0.0
MITCHEL,1.0,0.0
MITCHELL,0.9863013698630136,0.0136986301369863
MITSUE,0.0,1.0
MITSUKO,0.0,1.0
MITTIE,0.0,1.0
MITZI,0.0,1.0
MITZIE,0.0,1.0
MIYOKO,0.0,1.0
MODESTA,0.0,1.0
MODESTO,1.0,0.0
MOHAMED,1.0,0.0
MOHAMMAD,1.0,0.0
MOHAMMED,1.0,0.0
MOIRA,0.0,1.0
MOISES,1.0,0.0
MOLLIE,0.0,1.0
MOLLY,0.0,1.0
MONA,0.0,1.0
MONET,0.0,1.0
MONICA,0.0,1.0
MONIKA,0.0,1.0
MONIQUE,0.0,1.0
MONNIE,0.0,1.0
MONROE,1.0,0.0
MONSERRATE,0.0,1.0
MONTE,1.0,0.0
MONTY,1.0,0.0
MOON,0.0,1.0
MORA,0.0,1.0
MORGAN,0.44999999999999996,0.5499999999999999
MORIAH,0.0,1.0
MORRIS,1.0,0.0
MORTON,1.0,0.0
MOSE,1.0,0.0
MOSES,1.0,0.0
MOSHE,1.0,0.0
MOZELL,0.0,1.0
MOZELLA,0.0,1.0
MOZELLE,0.0,1.0
MUI,0.0,1.0
MUOI,0.0,1.0
MURIEL,0.0,1.0
MURRAY,1.0,0.0
MY,0.0,1.0
MYESHA,0.0,1.0
MYLES,1.0,0.0
MYONG,0.0,1.0
MYRA,0.0,1.0
MYRIAM,0.0,1.0
MYRL,0.0,1.0
MYRLE,0.0,1.0
MYRNA,0.0,1.0
MYRON,1.0,0.0
MYRTA,0.0,1.0
MYRTICE,0.0,1.0
MYRTIE,0.0,1.0
MYRTIS,0.0,1.0
MYRTLE,0.0,1.0
MYUNG,0.0,1.0
NA,0.0,1.0
NADA,0.0,1.0
NADENE,0.0,1.0
NADIA,0.0,1.0
NADINE,0.0,1.0
NAIDA,0.0,1.0
NAKESHA,0.0,1.0
NAKIA,0.0,1.0
NAKISHA,0.0,1.0
NAKITA,0.0,1.0
NAM,0.0,1.0
NAN,0.0,1.0
NANA,0.0,1.0
NANCEE,0.0,1.0
NANCEY,0.0,1.0
NANCI,0.0,1.0
NANCIE,0.0,1.0
NANCY,0.0,1.0
NANETTE,0.0,1.0
NANNETTE,0.0,1.0
NANNIE,0.0,1.0
NAOMA,0.0,1.0
NAOMI,0.0,1.0
NAPOLEON,1.0,0.0
NARCISA,0.0,1.0
NATACHA,0.0,1.0
NATALIA,0.0,1.0
NATALIE,0.0,1.0
NATALYA,0.0,1.0
NATASHA,0.0,1.0
NATASHIA,0.0,1.0
NATHALIE,0.0,1.0
NATHAN,1.0,0.0
NATHANAEL,1.0,0.0
NATHANIAL,1.0,0.0
NATHANIEL,1.0,0.0
NATISHA,0.0,1.0
NATIVIDAD,0.0,1.0
NATOSHA,0.0,1.0
NEAL,1.0,0.0
NECOLE,0.0,1.0
NED,1.0,0.0
NEDA,0.0,1.0
NEDRA,0.0,1.0
NEELY,0.0,1.0
NEIDA,0.0,1.0
NEIL,1.0,0.0
NELDA,0.0,1.0
NELIA,0.0,1.0
NELIDA,0.0,1.0
NELL,0.0,1.0
NELLA,0.0,1.0
NELLE,0.0,1.0
NELLIE,0.0,1.0
NELLY,0.0,1.0
NELSON,1.0,0.0
NENA,0.0,1.0
NENITA,0.0,1.0
NEOMA,0.0,1.0
NEOMI,0.0,1.0
NEREIDA,0.0,1.0
NERISSA,0.0,1.0
NERY,0.0,1.0
NESTOR,1.0,0.0
NETA,0.0,1.0
NETTIE,0.0,1.0
NEVA,0.0,1.0
NEVADA,0.0,1.0
NEVILLE,1.0,0.0
NEWTON,1.0,0.0
NGA,0.0,1.0
NGAN,0.0,1.0
NGOC,0.0,1.0
NGUYET,0.0,1.0
NIA,0.0,1.0
NICHELLE,0.0,1.0
NICHOL,0.0,1.0
NICHOLAS,1.0,0.0
NICHOLE,0.0,1.0
NICHOLLE,0.0,1.0
NICK,1.0,0.0
NICKI,0.0,1.0
NICKIE,0.0,1.0
NICKOLAS,1.0,0.0
NICKOLE,0.0,1.0
NICKY,0.6666666666666666,0.3333333333333333
NICOL,0.0,1.0
NICOLA,0.0,1.0
NICOLAS,1.0,0.0
NICOLASA,0.0,1.0
NICOLE,0.0,1.0
NICOLETTE,0.0,1.0
NICOLLE,0.0,1.0
NIDA,0.0,1.0
NIDIA,0.0,1.0
NIESHA,0.0,1.0
NIEVES,0.0,1.0
NIGEL,1.0,0.0
NIKI,0.0,1.0
NIKIA,0.0,1.0
NIKITA,0.0,1.0
NIKKI,0.0,1.0
NIKOLE,0.0,1.0
NILA,0.0,1.0
NILDA,0.0,1.0
NILSA,0.0,1.0
NINA,0.0,1.0
NINFA,0.0,1.0
NISHA,0.0,1.0
NITA,0.0,1.0
NOAH,1.0,0.0
NOBLE,1.0,0.0
NOBUKO,0.0,1.0
NOE,1.0,0.0
NOEL,0.8333333333333334,0.16666666666666669
NOELIA,0.0,1.0
NOELLA,0.0,1.0
NOELLE,0.0,1.0
NOEMI,0.0,1.0
NOHEMI,0.0,1.0
NOLA,0.0,1.0
NOLAN,1.0,0.0
NOMA,0.0,1.0
NONA,0.0,1.0
NORA,0.0,1.0
NORAH,0.0,1.0
NORBERT,1.0,0.0
NORBERTO,1.0,0.0
NOREEN,0.0,1.0
NORENE,0.0,1.0
NORIKO,0.0,1.0
NORINE,0.0,1.0
NORMA,0.0,1.0
NORMAN,0.9888268156424581,0.011173184357541902
NORMAND,1.0,0.0
NORRIS,1.0,0.0
NOVA,0.0,1.0
NOVELLA,0.0,1.0
NU,0.0,1.0
NUBIA,0.0,1.0
NUMBERS,0.7272727272727273,0.2727272727272727
NYDIA,0.0,1.0
NYLA,0.0,1.0
OBDULIA,0.0,1.0
OCIE,0.0,1.0
OCTAVIA,0.0,1.0
OCTAVIO,1.0,0.0
ODA,0.0,1.0
ODELIA,0.0,1.0
ODELL,0.7692307692307692,0.23076923076923075
ODESSA,0.0,1.0
ODETTE,0.0,1.0
ODILIA,0.0,1.0
ODIS,1.0,0.0
OFELIA,0.0,1.0
OK,0.0,1.0
OLA,0.0,1.0
OLEN,1.0,0.0
OLENE,0.0,1.0
OLETA,0.0,1.0
OLEVIA,0.0,1.0
OLGA,0.0,1.0
OLIMPIA,0.0,1.0
OLIN,1.0,0.0
OLINDA,0.0,1.0
OLIVA,0.0,1.0
OLIVE,0.0,1.0
OLIVER,1.0,0.0
OLIVIA,0.0,1.0
OLLIE,0.27027027027027023,0.7297297297297298
OLYMPIA,0.0,1.0
OMA,0.0,1.0
OMAR,1.0,0.0
OMEGA,0.0,1.0
OMER,1.0,0.0
ONA,0.0,1.0
ONEIDA,0.0,1.0
ONIE,0.0,1.0
ONITA,0.0,1.0
OPAL,0.0,1.0
OPHELIA,0.0,1.0
ORA,0.0,1.0
ORALEE,0.0,1.0
ORALIA,0.0,1.0
OREN,1.0,0.0
ORETHA,0.0,1.0
ORLANDO,1.0,0.0
ORPHA,0.0,1.0
ORVAL,1.0,0.0
ORVILLE,1.0,0.0
OSCAR,0.991869918699187,0.008130081300813009
OSSIE,0.0,1.0
OSVALDO,1.0,0.0
OSWALDO,1.0,0.0
OTELIA,0.0,1.0
OTHA,0.8,0.2
OTILIA,0.0,1.0
OTIS,1.0,0.0
OTTO,1.0,0.0
OUIDA,0.0,1.0
OWEN,1.0,0.0
OZELL,0.0,1.0
OZELLA,0.0,1.0
OZIE,0.0,1.0
PA,0.0,1.0
PABLO,1.0,0.0
PAGE,0.0,1.0
PAIGE,0.0,1.0
PALMA,0.0,1.0
PALMER,1.0,0.0
PALMIRA,0.0,1.0
PAM,0.0,1.0
PAMALA,0.0,1.0
PAMELA,0.0,1.0
PAMELIA,0.0,1.0
PAMELLA,0.0,1.0
PAMILA,0.0,1.0
PAMULA,0.0,1.0
PANDORA,0.0,1.0
